include	status	name	cat	variants	flags	replaces	near	source_title	url
y	new	British RAF 0000s No.1 Dress Jacket	Jackets / Shirts	30	date-unknown			British Royal Air Force No. 1 Dress Jacket - Medium 92L	https://lambrino.co.uk/products/british-royal-air-force-no-1-dress-jacket-35
y	new	British RAF 0000s No.1 Dress Uniform Jacket	Jackets / Shirts	1	date-unknown,type-from-product-type			British RAF No. 1 Dress Uniform - Medium	https://lambrino.co.uk/products/british-raf-no-1-dress-uniform
y	new	British RAF 0000s No.1 Dress with Jacket	Jackets / Shirts	16	date-unknown			British Royal Air Force No. 1 Dress Jacket w/ Belt - Medium 92R	https://lambrino.co.uk/products/british-royal-air-force-no-1-dress-jacket-w-belt-11
y	new	British RAF 0000s No.1 Home Dress Officers WO's Jacket	Jackets / Shirts	1	date-unknown			British Royal Air Force No. 1 "Home" Dress Officers & WO's Jacket - Large	https://lambrino.co.uk/products/british-royal-air-force-no-1-o-a-dress-jacket-2
y	new	British RAF 0000s No.1 Home Dress Officers WO's w Jacket	Jackets / Shirts	1	date-unknown			British Royal Air Force No. 1 "Home" Dress Officers & WO's Jacket w Belt - Large	https://lambrino.co.uk/products/british-royal-air-force-no-1-home-dress-officers-wos-jacket
y	new	British RAF 0000s No.1 O.A. Dress Jacket	Jackets / Shirts	8	date-unknown			British Royal Air Force No. 1 O.A. Dress Jacket - Medium	https://lambrino.co.uk/products/british-royal-air-force-no-1-o-a-dress-jacket-7
y	new	British RAF 0000s No.1 O.A. Dress with Jacket	Jackets / Shirts	9	date-unknown			British Royal Air Force No. 1 O.A. Dress Jacket w/ Belt - Medium	https://lambrino.co.uk/products/british-royal-air-force-no-1-o-a-dress-jacket-w-belt-1
y	new	British RAF 0000s No.5 Mess Dress Jacket	Jackets / Shirts	14	date-unknown			British RAF No. 5 Mess Dress Jacket - Medium	https://lambrino.co.uk/products/british-raf-no-5-mess-dress-jacket-13
y	new	British RAF 0000s No.5 Mess Dress Waistcoat	Jackets / Shirts	4	date-unknown			British RAF No. 5 Mess Dress Waistcoat - Medium 100L	https://lambrino.co.uk/products/british-raf-no-5-mess-dress-waistcoat-2
y	new	British RAF 0000s No.5 Mess Dress Women's Jacket	Jackets / Shirts	1	date-unknown			British RAF No. 5 Mess Dress Women's Jacket & Skirt - Small	https://lambrino.co.uk/products/british-raf-no-5-mess-dress-womens-jacket-skirt
y	new	British RAF 0000s No.5 Mess Waistcoat	Jackets / Shirts	2	date-unknown			British Royal Air Force RAF No. 5 Mess Waistcoat - Large	https://lambrino.co.uk/products/british-royal-air-force-raf-no-5-mess-waistcoat-1
y	new	British RAF 0000s No.5 NCO Mess Dress Jacket	Jackets / Shirts	29	date-unknown			British RAF No. 5 NCO Mess Dress Jacket - X Large	https://lambrino.co.uk/products/british-raf-no-5-nco-mess-dress-jacket-28
y	new	British RAF 0000s No.6 Tropical Dress Women's Jacket	Jackets / Shirts	1	date-unknown			British RAF No. 6 Tropical Dress Women's Jacket - Medium	https://lambrino.co.uk/products/british-raf-no-6-tropical-dress-womens-jacket
y	new	British RAF 0000s No.6 Tropical Dress w Jacket	Jackets / Shirts	1	date-unknown			British RAF No. 6 Tropical Dress Jacket w Belt - X Large 192/122	https://lambrino.co.uk/products/british-raf-no-6-tropical-dress-jacket
y	new	British RAF 0000s No.6 Tropical Dress with Cotton Jacket	Jackets / Shirts	4	date-unknown			British RAF No. 6 Tropical Dress Jacket w/ Belt - Large 182/108	https://lambrino.co.uk/products/british-raf-no-6-tropical-dress-jacket-w-belt-1
y	new	British RAF 0000s No.6 Tropical Dress with Wool Jacket	Jackets / Shirts	7	date-unknown			British RAF No. 6 Tropical Dress Jacket w/ Belt - Medium	https://lambrino.co.uk/products/british-raf-no-6-tropical-dress-jacket-w-belt-7
y	new	British RAF 0000s No.7 No.6C Tropical Dress Jacket	Jackets / Shirts	1	date-unknown,type-from-product-type			British Army No. 7 / RAF No 6C Tropical Dress Dress - Large 178/112	https://lambrino.co.uk/products/british-army-no-7-raf-no-6c-tropical-dress-dress
y	new	British RAF 0000s No.9 College Musician's Dress Jacket	Jackets / Shirts	2	date-unknown			British Royal Air Force No 9 College Musician's Dress Jacket - Large	https://lambrino.co.uk/products/british-royal-air-force-no-9-college-musicians-dress-jacket-1
y	new	British RAF 0000s No.9 Musician's Dress Jacket	Jackets / Shirts	6	date-unknown			British RAF No 9 Musician's Dress Jacket - Large	https://lambrino.co.uk/products/british-raf-no-9-musicians-dress-jacket
y	new	British RAF 0000s No.9A Tailcoat Jacket	Jackets / Shirts	2	date-unknown,type-from-product-type			British Royal Air Force No. 9A Tailcoat - Medium	https://lambrino.co.uk/products/british-royal-air-force-tailcoat
y	new	British RAF 0000s Officer's No.9 Musician's Dress Jacket	Jackets / Shirts	1	date-unknown			British RAF Officer's No. 9 Musician's Dress Jacket - Large	https://lambrino.co.uk/products/british-raf-officers-no-9-musicians-dress-jacket
y	new	British RAF 0000s RM Stone Long Sleeve Shirt	Jackets / Shirts	1	date-unknown			British Army, RM & RAF Stone Long Sleeve Shirt	https://lambrino.co.uk/products/british-army-rm-raf-stone-long-sleeve-shirt
y	new	British RAF 0000s ROC Air Force No.1 Dress Jacket	Jackets / Shirts	1	date-unknown			British Air Force RAF No. 1 Dress Jacket - ROC - Medium	https://lambrino.co.uk/products/british-air-force-raf-no-1-w-o-dress-jacket-roc-1
y	new	British RAF 0000s ROC Air Force No.1 W.O. Dress Jacket	Jackets / Shirts	1	date-unknown			British Air Force RAF No. 1 W.O. Dress Jacket - ROC - Medium	https://lambrino.co.uk/products/british-air-force-raf-no-1-w-o-dress-jacket-roc
y	new	British RAF 0000s Raincoat Trench Coat	Jackets / Shirts	17	date-unknown			British Royal Air Force Raincoat Trench Coat - Medium 176/100	https://lambrino.co.uk/products/british-royal-air-force-raincoat-trench-coat-9
y	new	British RAF 0000s Thermal Aircrew Buffalo Jacket	Jackets / Shirts	1	date-unknown			British RAF Thermal Aircrew Buffalo Jacket - Medium 180/100	https://lambrino.co.uk/products/british-raf-thermal-aircrew-buffalo-jacket
y	new	British RAF 0000s WRAF No.1 OA Dress Jacket	Jackets / Shirts	7	date-unknown			British Royal Air Force No. 1 OA Dress Jacket - WRAF - Small 92S	https://lambrino.co.uk/products/british-royal-air-force-no-1-oa-dress-jacket-wraf-7
y	new	British RAF 0000s WRAF No.1 OA Dress with Jacket	Jackets / Shirts	2	date-unknown			British Royal Air Force No. 1 OA Dress Jacket w/ Belt - WRAF - Medium 100R	https://lambrino.co.uk/products/british-royal-air-force-no-1-oa-dress-jacket-wraf-8
y	new	British RAF 0000s WRAF Officers WOs No.1 Dress Jacket	Jackets / Shirts	6	date-unknown			British Royal Air Force No. 1 Dress Jacket - WRAF Officers & WOs - Medium	https://lambrino.co.uk/products/british-royal-air-force-no-1-dress-jacket-wraf-officers-wos-5
y	new	British RAF 0000s WRAF PMRAFNS Women's No.5 Mess Dress Jacket	Jackets / Shirts	3	date-unknown			British RAF Women's No. 5 Mess Dress Jacket - WRAF / PMRAFNS - Medium	https://lambrino.co.uk/products/british-raf-womens-no-5-mess-dress-jacket-wraf-pmrafns
y	new	British RAF 0000s Wet Weather Jacket	Jackets / Shirts	1	date-unknown,fabric-unknown			British RAF Wet Weather Jacket	https://lambrino.co.uk/products/british-raf-wet-weather-coat-jacket
y	new	British RAF 0000s Wet Weather with Liner Jacket	Jackets / Shirts	1	date-unknown,fabric-unknown			British RAF Wet Weather Jacket w/ Liner	https://lambrino.co.uk/products/british-raf-wet-weather-coat-jacket-w-liner
y	new	British RAF 0000s Women's Blue Grey Cardigan Jacket	Jackets / Shirts	2	date-unknown,type-from-product-type			British RAF Women's Blue Grey Cardigan - Medium 92cm	https://lambrino.co.uk/products/british-raf-womens-blue-grey-cardigan-medium-92cm
y	new	British RAF 0000s Women's No.5 Mess Dress Jacket	Jackets / Shirts	1	date-unknown			British RAF Women's No. 5 Mess Dress Jacket - Medium 100R	https://lambrino.co.uk/products/british-raf-no-5-mess-dress-jacket-4
y	new	British RAF 0000s Women's No.5 NCO Mess Dress Jacket	Jackets / Shirts	1	date-unknown			British RAF Women's No. 5 NCO Mess Dress Jacket - Large	https://lambrino.co.uk/products/british-raf-no-5-nco-mess-dress-jacket-8
y	new	British RAF 0000s Women's No.6 Tropical Dress Jacket	Jackets / Shirts	1	date-unknown			British RAF Women's No. 6 Tropical Dress Jacket - Small	https://lambrino.co.uk/products/british-raf-no-6-tropical-dress-jacket-3
y	new	British RAF 0000s Women's No.8 Mess Dress Jacket	Jackets / Shirts	1	date-unknown			British RAF Women's No. 8 Mess Dress Jacket - Medium	https://lambrino.co.uk/products/british-raf-womens-no-8-mess-dress-jacket
y	new	British RAF 0000s Women's No.9 Musician's Dress Jacket	Jackets / Shirts	3	date-unknown			British RAF Women's No 9 Musician's Dress Jacket - Medium	https://lambrino.co.uk/products/british-raf-womens-no-9-musicians-dress-jacket-1
y	new	British RAF 0000s Women's Raincoat Trench Coat	Jackets / Shirts	3	date-unknown			British Royal Air Force Women's Raincoat Trench Coat - Medium 170/92	https://lambrino.co.uk/products/british-royal-air-force-womens-raincoat-trench-coat-2
y	new	British RAF 0000s Women's Wool V Neck Jumper	Jackets / Shirts	1	date-unknown			British Royal Air Force RAF Women's Wool V Neck Pullover Jersey Jumper - Medium	https://lambrino.co.uk/products/british-royal-air-force-raf-womens-wool-v-neck-pullover-jersey-jumper
y	new	British RAF 0000s Wool Crew Neck Jumper	Jackets / Shirts	4	date-unknown			British Royal Air Force RAF Wool Crew Neck Pullover Jersey Jumper - Large 106cm	https://lambrino.co.uk/products/british-royal-air-force-raf-wool-crew-neck-pullover-jersey-jumper-3
y	new	British RAF 0000s Wool Crewneck Jumper	Jackets / Shirts	2	date-unknown			British RAF Wool Crewneck Pullover Jersey Jumper - Large 112cm	https://lambrino.co.uk/products/british-raf-wool-v-neck-pullover-jersey-jumper-8
y	new	British RAF 0000s Wool V Neck Jumper	Jackets / Shirts	29	date-unknown			British RAF Wool V Neck Pullover Jersey Jumper - Large 112cm	https://lambrino.co.uk/products/british-raf-wool-v-neck-pullover-jersey-jumper-14
y	new	British RAF 0000s Working Long Sleeve Dark Blue Shirt	Jackets / Shirts	1	date-unknown			British Royal Air Force Working Shirt Long Sleeve Dark Blue	https://lambrino.co.uk/products/british-royal-air-force-working-shirt-long-sleeve-dark-blue
y	new	British RAF 1940s No.5 Mess Dress Jacket	Jackets / Shirts	1				British RAF 40s No. 5 Mess Dress Jacket - Medium	https://lambrino.co.uk/products/british-raf-no-5-mess-dress-jacket-12
y	new	British RAF 1940s White Mess Dress Waistcoat	Jackets / Shirts	1				British RAF 40s White Mess Dress Waistcoat - Large	https://lambrino.co.uk/products/british-raf-white-mess-dress-waistcoat
y	new	British RAF 1940s Wool Greatcoat	Jackets / Shirts	1				British RAF 40s Wool Greatcoat - Large	https://lambrino.co.uk/products/british-raf-40s-wool-greatcoat
y	new	British RAF 1950s No.5 Mess Dress Jacket	Jackets / Shirts	1				British RAF 50s No. 5 Mess Dress Jacket - Medium	https://lambrino.co.uk/products/british-raf-1952-no-5-mess-dress-jacket
y	new	British RAF 1950s No.5 Mess Waistcoat	Jackets / Shirts	1				British RAF 50s No. 5 Mess Waistcoat - Small	https://lambrino.co.uk/products/british-raf-60s-no-5-mess-waistcoat
y	new	British RAF 1960s Air Training Corps Other Airmen Greatcoat	Jackets / Shirts	1				British RAF 60s Other Airmen Greatcoat - Air Training Corps - X Small	https://lambrino.co.uk/products/british-raf-60s-other-airmen-greatcoat-air-training-corps
y	new	British RAF 1960s Ike Battledress Jacket	Jackets / Shirts	3				British RAF 60s Ike Battledress Jacket - Medium SIZE 7	https://lambrino.co.uk/products/british-raf-60s-ike-battledress-jacket-1
y	new	British RAF 1960s No.1 Dress Jacket	Jackets / Shirts	1				British RAF 60s No. 1 Dress Jacket - Large	https://lambrino.co.uk/products/british-royal-air-force-no-1-dress-jacket-8
y	new	British RAF 1960s No.1 Dress Uniform Set Jacket	Jackets / Shirts	1				British Royal Air Force 60s No. 1 Dress Uniform Set Jacket Trousers Belt - Medium	https://lambrino.co.uk/products/british-royal-air-force-60s-no-1-dress-uniform-set-jacket-trousers-belt
y	new	British RAF 1960s No.5 Mess Waistcoat	Jackets / Shirts	2				British RAF 60s No. 5 Mess Waistcoat - Medium	https://lambrino.co.uk/products/british-raf-60s-no-5-mess-waistcoat-2
y	new	British RAF 1960s No.6 Tropical Dress Jacket	Jackets / Shirts	1				British RAF 60s No. 6 Tropical Dress Jacket - Small	https://lambrino.co.uk/products/british-raf-no-6-tropical-dress-jacket-1
y	new	British RAF 1960s Raincoat Trenchcoat Jacket	Jackets / Shirts	1	type-from-product-type			British RAF 60s Raincoat Trenchcoat - Medium	https://lambrino.co.uk/products/british-raf-60s-raincoat-trenchcoat
y	new	British RAF 1960s WRAF Ike Battledress Blouse Jacket	Jackets / Shirts	1				British RAF 60s Ike Battledress Blouse Jacket - WRAF - Medium SIZE 6	https://lambrino.co.uk/products/british-raf-60s-ike-battledress-jacket-wraf
y	new	British RAF 1960s White Mess Dress Waistcoat	Jackets / Shirts	1				British RAF 60s White Mess Dress Waistcoat - Small	https://lambrino.co.uk/products/british-raf-60s-white-mess-dress-waistcoat
y	new	British RAF 1970s Air Force GP Jacket	Jackets / Shirts	17				British Air Force RAF 72 Pattern GP Jacket - Medium 180/96	https://lambrino.co.uk/products/british-air-force-raf-72-pattern-gp-jacket-16
y	new	British RAF 1970s Air Force Raincoat Trenchcoat Jacket	Jackets / Shirts	1	type-from-product-type			British Air Force RAF 72 Pattern Raincoat Trenchcoat - Large	https://lambrino.co.uk/products/british-air-force-raf-72-pattern-raincoat-trenchcoat
y	new	British RAF 1970s Aircrew Cold Weather Mk 3 Jacket	Jackets / Shirts	1				British RAF 70s Aircrew Cold Weather Mk 3 Jacket - Medium SIZE 5	https://lambrino.co.uk/products/british-raf-70s-aircrew-cold-weather-mk-3-jacket
y	new	British RAF 1970s No.1 Dress Jacket	Jackets / Shirts	1				British Royal Air Force 70s No. 1 Dress Jacket - Medium	https://lambrino.co.uk/products/british-royal-air-force-no-1-dress-jacket-15
y	new	British RAF 1970s No.1 Dress with Jacket	Jackets / Shirts	3				British Royal Air Force 70s No. 1 Dress Jacket w/ Belt - Medium	https://lambrino.co.uk/products/british-royal-air-force-70s-no-1-dress-jacket-w-belt
y	new	British RAF 1970s No.5 Mess Dress Jacket	Jackets / Shirts	2				British RAF 70s No. 5 Mess Dress Jacket - Medium	https://lambrino.co.uk/products/british-raf-no-5-mess-dress-jacket-11
y	new	British RAF 1970s Raincoat Trench Coat	Jackets / Shirts	1				British RAF 72 Pattern Raincoat Trench Coat - Medium 176/92	https://lambrino.co.uk/products/british-raf-72-pattern-raincoat-trench-coat
y	new	British RAF 1970s Raincoat Trenchcoat Jacket	Jackets / Shirts	1	type-from-product-type			British RAF 72 Pattern Raincoat Trenchcoat - Medium	https://lambrino.co.uk/products/british-air-force-raf-72-pattern-raincoat-trenchcoat-1
y	new	British RAF 1970s Royal Observer Corps Air Force GP Jacket	Jackets / Shirts	3				British Air Force RAF 72 Pattern GP Jacket - Royal Observer Corps - Large 180/108	https://lambrino.co.uk/products/british-air-force-raf-72-pattern-gp-jacket-royal-observer-corps-1
y	new	British RAF 1970s Squadron Leader No.5 Mess Dress Jacket	Jackets / Shirts	1				British Royal Air Force RAF No. 5 Mess Dress Jacket - Squadron Leader - 1970s	https://lambrino.co.uk/products/british-royal-air-force-raf-mess-dress-jacket-officers-1970s
y	new	British RAF 1970s Tropical Mess Dress Jacket	Jackets / Shirts	1	fabric-unknown			British RAF 70s Tropical Mess Dress Jacket - X Large	https://lambrino.co.uk/products/british-raf-70s-tropical-mess-dress-jacket
y	new	British RAF 1970s Working Long Sleeve Shirt	Jackets / Shirts	1				British Royal Air Force 72 Pattern Working Shirt Long Sleeve - X Large	https://lambrino.co.uk/products/british-royal-air-force-72-pattern-working-shirt-long-sleeve
y	new	British RAF 1970s Working Man's Blue Long Sleeve Shirt	Jackets / Shirts	1				British Royal Air Force RAF 72 Pattern Working Man's Blue Long Sleeve Shirt - Medium	https://lambrino.co.uk/products/british-royal-air-force-raf-working-mans-blue-long-sleeve-shirt
y	new	British RAF 1980s Air Force No.1 O.A. Dress Jacket	Jackets / Shirts	2				British Air Force RAF No. 1 O.A. Dress Jacket - 1980s - Medium 176/100	https://lambrino.co.uk/products/british-air-force-raf-no-1-o-a-dress-jacket-1980s
y	new	British RAF 1980s No.5 Mess Dress Jacket	Jackets / Shirts	1				British RAF 80s No. 5 Mess Dress Jacket - Medium	https://lambrino.co.uk/products/british-raf-80s-no-5-mess-dress-jacket
y	new	British RAF 1980s No.5 Mess Dress Uniform Jacket	Jackets / Shirts	1				British RAF 80s No. 5 Mess Dress Uniform - Jacket & Trousers - Medium	https://lambrino.co.uk/products/british-raf-no-5-mess-dress-uniform-jacket-trousers
